index,Actual_NAV,Synthetic_NAV,Actual_Returns,Synthetic_Returns
2004-09-25,2.54,2.715466371900723,0.0,0.004730404136705767
2004-09-26,2.54,2.731933118173084,0.0,0.006045745849457912
2004-09-27,2.54,2.7494489240252817,0.0,0.006391039828023374
2004-09-28,2.54,2.773784503026102,0.0,0.008812133979497011
2004-09-29,2.54,2.801415746310873,0.0,0.009912278765599932
2004-09-30,2.54,2.8225307562576236,0.0,0.007509000717317738
2004-10-01,2.54,2.8362582052765046,0.0,0.004851736313233804
2004-10-02,2.54,2.8384183574196356,0.0,0.0007613305264552958
2004-10-03,2.54,2.8401462462188243,0.0,0.0006085653587206095
2004-10-04,2.54,2.8362030801813805,0.0,-0.0013893319262001515
2004-10-05,2.54,2.8410544728847027,0.0,0.001709062461529286
2004-10-06,2.54,2.840956179881993,0.0,-3.45979649550807e-05
2004-10-07,2.54,2.848813172168725,0.0,0.002761798166043032
2004-10-08,2.54,2.850282654650778,0.0,0.0005156897021115104
2004-10-09,2.54,2.854127527685512,0.0,0.0013480354652199537
2004-10-10,2.54,2.850352958977403,0.0,-0.0013233700309093108
2004-10-11,2.54,2.850941349664446,0.0,0.0002064060044191112
2004-10-12,2.54,2.8474383156694185,0.0,-0.0012294843945246203
2004-10-13,2.54,2.8499991189545364,0.0,0.0008989316642600312
2004-10-14,2.54,2.8525599222396543,0.0,0.0008981243118233263
2004-10-15,2.54,2.8539456085268493,0.0,0.00048565144008337813
2004-10-16,2.54,2.851214515336564,0.0,-0.0009574116552768648
2004-10-17,2.54,2.855263083318202,0.0,0.0014189378967753277
2004-10-18,2.54,2.8563193762375167,0.0,0.0003698775037695307
2004-10-19,2.54,2.8712465717163758,0.0,0.005212416377656749
2004-10-20,2.54,2.8857656153586575,0.0,0.005043961677591187
2004-10-21,2.54,2.9049881647893003,0.0,0.006639073518543476
2004-10-22,2.54,2.9215224777300897,0.0,0.005675560670462761
2004-10-23,2.54,2.9337960523576196,0.0,0.004192288614332402
2004-10-24,2.54,2.9377043761094344,0.0,0.0013312863983114796
2004-10-25,2.54,2.9430523284818775,0.0,0.0018187978572659755
2004-10-26,2.54,2.9025508201790897,0.0,-0.0138573062108345
2004-10-27,2.54,2.861040568137617,0.0,-0.014404549869250898
2004-10-28,2.54,2.820423259820675,0.0,-0.014298427850689667
2004-10-29,2.54,2.7743002998199047,0.0,-0.01648839462665695
2004-10-30,2.54,2.735197201300454,0.0,-0.014195035068914487
2004-10-31,2.54,2.745567876349432,0.0,0.0037843940687603667
2004-11-01,2.54,2.759787702582684,0.0,0.005165827221008642
2004-11-02,2.54,2.7685259849951036,0.0,0.0031612857676250306
2004-11-03,2.54,2.7903852128571267,0.0,0.00786461224288978
2004-11-04,2.54,2.804193102453778,0.0,0.004936178155055556
2004-11-05,2.865,2.814376679157232,0.12040426913625767,0.003624975127362471
2004-11-06,2.865,2.825009804728612,0.0,0.003771026583328759
2004-11-07,2.865,2.8368078569560278,0.0,0.0041675906957460845
2004-11-08,2.905,2.8367818694402347,0.013865040137171533,-9.160872409325855e-06
2004-11-09,2.885,2.8367558819244416,-0.006908490343811673,-9.160956331742067e-06
2004-11-10,2.82,2.83511018895154,-0.022788015010040696,-0.0005803003803400444
2004-11-11,2.81,2.830174539665123,-0.003552401604367772,-0.001742419232775853
2004-11-12,2.825,2.829851739914408,0.005323881252750017,-0.00011406298667881258
2004-11-13,2.825,2.8379433727546877,0.0,0.0028553037563477605
2004-11-14,2.825,2.849306978300726,0.0,0.003996173886183108
2004-11-15,2.85,2.855305051136783,0.008810629682154906,0.0021028862315122035
2004-11-16,2.905,2.8585874014749186,0.019114396023315234,0.0011489018130494454
2004-11-17,2.91,2.8734976652012034,0.001719690879526679,0.005202399190394431
2004-11-18,2.9,2.8786965906301,-0.0034423441909729015,0.001807632570567487
2004-11-19,2.925,2.880623543353237,0.008583743691391435,0.0006691598140795201
2004-11-20,2.925,2.892747554582612,0.0,0.004199982591056001
2004-11-21,2.925,2.904200567727207,0.0,0.003951399186191965
2004-11-22,2.885,2.9117590913110183,-0.013769580723756995,0.0025992366805821497
2004-11-23,2.89,2.91931761489483,0.0017316021642781155,0.002592498160485333
2004-11-24,2.89,2.9256913787739847,0.0,0.002180926124297202
2004-11-25,2.89,2.928853322313992,0.0,0.0010801672918667167
2004-11-26,2.89,2.9354019864366996,0.0,0.0022334180556846587
2004-11-27,2.89,2.9432028083096435,0.0,0.0026539720644995495
2004-11-28,2.89,2.9522532348413812,0.0,0.003070308242551965
2004-11-29,2.89,2.960415355439695,0.0,0.0027608940559939944
2004-11-30,2.89,2.9685855473181206,0.0,0.0027560114035683294
2004-12-01,2.98,2.966583913987294,0.030666798392972323,-0.0006744991595482706
2004-12-02,2.985,2.9555966990788662,0.0016764463272523522,-0.003710534423837591
2004-12-03,2.905,2.9433598795116445,-0.0271663565406909,-0.004148814101795051
2004-12-04,2.905,2.930290595135507,0.0,-0.004450147655539158
2004-12-05,2.905,2.9156320903320565,0.0,-0.005014960448057479
2004-12-06,2.855,2.907662377207103,-0.01736154719590097,-0.0027371853322060227
2004-12-07,2.87,2.9030413615169186,0.00524018666355625,-0.001590518764037661
2004-12-08,2.855,2.8898594134003277,-0.00524018666355627,-0.004551077735023972
2004-12-09,2.855,2.879582995730734,0.0,-0.0035623645435880857
2004-12-10,2.84,2.8708877272083404,-0.005267790934858916,-0.003024195954872805
2004-12-11,2.84,2.868393769605761,0.0,-0.0008690836164557692
2004-12-12,2.84,2.8614136575706954,0.0,-0.002436422367312691
2004-12-13,2.84,2.8672049973622165,0.0,0.002021898161954051
2004-12-14,2.84,2.8760708991591684,0.0,0.00308740481886044
2004-12-15,2.835,2.8884989186276586,-0.001762114993399221,0.004311870310084772
2004-12-16,2.845,2.8982086607070907,0.0035211303985789606,0.003355881063231096
2004-12-17,2.845,2.9090558597842398,0.0,0.0037357387988553154
2004-12-18,2.845,2.9177734896223346,0.0,0.002992240142891377
2004-12-19,2.845,2.9261633162350633,0.0,0.0028712946958503877
2004-12-20,2.845,2.923741999736832,0.0,-0.0008278139579090077
2004-12-21,2.845,2.9232882908330575,0.0,-0.00015519293800031882
2004-12-22,2.91,2.923264520730246,0.02259001360510685,-8.131322362993042e-06
2004-12-23,2.905,2.921159800466309,-0.0017196908795266994,-0.0007202489892085666
2004-12-24,2.91,2.9163083214223073,0.001719690879526679,-0.0016621864341521712
2004-12-25,2.91,2.9252383731225633,0.0,0.003057429521195683
2004-12-26,2.91,2.9308113315947972,0.0,0.0019033172311142153
2004-12-27,2.91,2.9348796631675476,0.0,0.0013871621361391843
2004-12-28,2.91,2.9326352004355685,0.0,-0.0007650471770850695
2004-12-29,2.9,2.926897254807643,-0.0034423441909729015,-0.0019585001041810303
2004-12-30,2.91,2.9146268038748824,0.0034423441909729197,-0.004201119042450241
2004-12-31,2.91,2.9037458385756865,0.0,-0.003740213510722917
2005-01-01,2.91,2.8897846832649017,0.0,-0.004819576692539345
2005-01-02,2.91,2.8861740514539904,0.0,-0.001250227865899955
2005-01-03,2.91,2.8816835172281268,0.0,-0.0015570894668173786
2005-01-04,2.82,2.876424217216842,-0.03141619623337904,-0.0018267464647625652
2005-01-05,2.855,2.870797528472749,0.012334958157951366,-0.0019580558366419864
2005-01-06,2.795,2.869325717838766,-0.02123973650091103,-0.0005128150052121522
2005-01-07,2.825,2.863816178009639,0.010676257991341854,-0.001921997266165911
2005-01-08,2.825,2.868206402123568,0.0,0.001531824032798229
2005-01-09,2.825,2.8696220858027397,0.0,0.0004934562651626227
2005-01-10,2.82,2.874174212378065,-0.0017714796483821156,0.0015850588328958214
2005-01-11,2.835,2.875095912986815,0.005305052229693319,0.0003206322181940913
2005-01-12,2.8,2.8789357713943544,-0.012422519998557209,0.001334667303959834
2005-01-13,2.825,2.877249251169735,0.008888947417246214,-0.0005859854282889336
2005-01-14,2.795,2.8793060371652963,-0.010676257991341868,0.0007145891874786512
2005-01-15,2.795,2.87859376899751,0.0,-0.0002474055455625927
2005-01-16,2.795,2.8790656803400845,0.0,0.00016392471551460945
2005-01-17,2.79,2.8741074647501725,-0.001790510773788233,-0.0017236459576038543
2005-01-18,2.79,2.862128918616659,0.0,-0.004176453948036533
2005-01-19,2.765,2.849286392055494,-0.009000960858976056,-0.004497150883596396
2005-01-20,2.725,2.8364438654943296,-0.014572206859090723,-0.004517466647113939
2005-01-21,2.745,2.826047585389381,0.007312646846286557,-0.0036719849828015213
2005-01-22,2.745,2.8210756207901726,0.0,-0.0017608845078809759
2005-01-23,2.745,2.8284879546267883,0.0,0.0026240391813818057
2005-01-24,2.745,2.8418627715442417,0.0,0.004717465415268474
2005-01-25,2.71,2.8599463453573435,-0.012832440069884474,0.006343121656760677
2005-01-26,2.775,2.8753268220994905,0.023702112306788307,0.005363480749323118
2005-01-27,2.795,2.88767645952123,0.007181359408664576,0.004285840462641462
2005-01-28,2.765,2.8946621290507473,-0.010791471632764319,0.0024162102654775733
2005-01-29,2.765,2.8939230673683944,0.0,-0.00025535140670496177
2005-01-30,2.765,2.887740262094266,0.0,-0.002138764323914173
2005-01-31,2.785,2.883000045639302,0.007207238404949167,-0.0016428455512863065
2005-02-01,2.775,2.8805026815459076,-0.0035971261808495918,-0.0008666133661782094
2005-02-02,2.735,2.879481355887486,-0.014519311324453268,-0.0003546279512192773
2005-02-03,2.765,2.881086258787748,0.010909199100353751,0.0005572030567603614
2005-02-04,2.755,2.8834261483841366,-0.0036231923694203952,0.0008118257224976324
2005-02-05,2.755,2.8853851232200785,0.0,0.0006791606863217742
2005-02-06,2.755,2.882485531541234,0.0,-0.00100542889973236
2005-02-07,2.76,2.8879664235822946,0.0018132371241807218,0.0018996410443747715
2005-02-08,2.77,2.9030834451927023,0.003616640470188515,0.005220834318522199
2005-02-09,2.825,2.9190212490419136,0.019661044399157192,0.005474942309529742
2005-02-10,2.855,2.9366004759033624,0.010563478509569246,0.006004240198363514
2005-02-11,2.855,2.956913909866391,0.0,0.0068935148284822835
2005-02-12,2.855,2.9731187238975565,0.0,0.005465350823009925
2005-02-13,2.855,2.9702380787423683,0.0,-0.0009693664628986336
2005-02-14,2.855,2.9742048759676054,0.0,0.001334623898074802
2005-02-15,2.85,2.9790994880339157,-0.0017528488274143605,0.00164433493397724
2005-02-16,2.85,2.999767730201419,0.0,0.006913792777940222
2005-02-17,2.85,3.014688070145908,0.0,0.00496150310086008
2005-02-18,2.905,3.0390577397074026,0.019114396023315234,0.008051147823389653
2005-02-19,2.905,3.055759184649669,0.0,0.005480554035962762
2005-02-20,2.905,3.0731571759784115,0.0,0.005677361881497227
2005-02-21,2.91,3.0745651298658845,0.001719690879526679,0.00045804082944682784
2005-02-22,2.91,3.080006626822018,0.0,0.0017682784730219917
2005-02-23,2.91,3.0790030363245835,0.0,-0.0003258934670363798
2005-02-24,2.91,3.0776735902191525,0.0,-0.0004318713509695502
2005-02-25,2.91,3.0747197828861728,0.0,-0.0009602141413276956
2005-02-26,2.91,3.0818221281190206,0.0,0.0023072525083857524
2005-02-27,2.91,3.087872369943772,0.0,0.001961278233812885
2005-02-28,2.985,3.1034022150072795,0.025446665661164176,0.005016698071038647
2005-03-01,3.025,3.1202826157540464,0.013311344638239287,0.005424581288880296
2005-03-02,3.055,3.1347790287404287,0.009868501140754004,0.004635106658877524
2005-03-03,3.05,3.1394356965010584,-0.0016380020042384695,0.0014843829290492256
2005-03-04,3.025,3.141110924601125,-0.00823049913651548,0.0005334657127347215
2005-03-05,3.025,3.1414879439818875,0.0,0.00012002019836114681
2005-03-06,3.025,3.1481610494298855,0.0,0.0021219333412241586
2005-03-07,3.025,3.161952670283849,0.0,0.004371281858787399
2005-03-08,3.045,3.173374305124465,0.006589809679055583,0.003605700939955718
2005-03-09,3.095,3.185039383684463,0.01628700497469906,0.003669182981182421
2005-03-10,3.085,3.1949681551785756,-0.0032362487792084163,0.003112466387853658
2005-03-11,3.065,3.197576140530191,-0.006504087969176377,0.0008159460069939785
2005-03-12,3.065,3.1908602371718957,0.0,-0.0021025194383263415
2005-03-13,3.065,3.1905314097137447,0.0,-0.00010305822824789166
2005-03-14,3.06,3.1913846515870814,-0.0016326534238853348,0.00026739363859524357
2005-03-15,3.13,3.191449850169693,0.022618088587772364,2.042935081460799e-05
2005-03-16,3.13,3.193871222907709,0.0,0.000758418512199738
2005-03-17,3.095,3.2008819567100533,-0.01124509841550229,0.002192652762110425
2005-03-18,3.09,3.203875600625602,-0.0016168152269053946,0.0009348188769858042
2005-03-19,3.09,3.20235558552506,0.0,-0.0004745427022217779
2005-03-20,3.09,3.2083770721575258,0.0,0.0018785648146070078
2005-03-21,3.09,3.19886420678206,0.0,-0.002969412872475607
2005-03-22,3.09,3.1942924160134205,0.0,-0.0014302141548175771
2005-03-23,3.08,3.189413526101236,-0.0032414939241709557,-0.001528544988245008
2005-03-24,3.08,3.187622782154273,0.0,-0.0005616226433317571
2005-03-25,3.08,3.1790785797650285,0.0,-0.002684029620025524
2005-03-26,3.08,3.1825301490924423,0.0,0.0010851247894077872
2005-03-27,3.08,3.174660627319956,0.0,-0.002475787205061043
2005-03-28,3.08,3.1689328130608385,0.0,-0.001805858420638774
2005-03-29,3.055,3.1671915811794236,-0.008150004361924415,-0.0005496204988749056
2005-03-30,3.06,3.158960522329869,0.0016353233407306164,-0.0026022338254525416
2005-03-31,3.06,3.151911869616182,0.0,-0.0022338133959740798
2005-04-01,3.075,3.1512432333955696,0.00488998529419177,-0.00021215921619979362
2005-04-02,3.075,3.147736205426937,0.0,-0.0011135227111207654
2005-04-03,3.075,3.137641313988598,0.0,-0.0032121857715606797
2005-04-04,3.055,3.1291393304742985,-0.006525308634922515,-0.0027133513083701026
2005-04-05,3.05,3.120427640795762,-0.0016380020042384695,-0.0027879356637924733
2005-04-06,3.05,3.1117876736708867,0.0,-0.0027726810529107387
2005-04-07,2.975,3.104151489924207,-0.024897551621727087,-0.002456969859952594
2005-04-08,2.995,3.099116587269531,0.0067001925698195654,-0.0016233068433135862
2005-04-09,2.995,3.0968361417864214,0.0,-0.0007361081292270787
2005-04-10,2.995,3.0854814819866823,0.0,-0.0036732737649667127
2005-04-11,3.015,3.0743264994898567,0.006655598611736067,-0.0036218644232194623
2005-04-12,3.02,3.0636211449189985,0.0016570012076293867,-0.0034882556992067927
2005-04-13,2.98,3.042763467065506,-0.013333530869465144,-0.006831459298995382
2005-04-14,2.955,3.0240482510845474,-0.008424649659251578,-0.0061697234782863335
2005-04-15,2.98,3.0146169555844544,0.008424649659251623,-0.003123638369021344
2005-04-16,2.98,3.012353465345952,0.0,-0.0007511204425560197
2005-04-17,2.98,3.0069395607055096,0.0,-0.0017988511530839467
2005-04-18,2.965,3.0137100613586036,-0.005046268067624384,0.0022490940121434517
2005-04-19,2.985,3.035248012332454,0.0067227143948767375,0.007121240296554211
2005-04-20,3.0,3.0567129091908507,0.005012541823544414,0.0070469873210901625
2005-04-21,3.025,3.070738600931083,0.008298802814695064,0.004577993383693915
2005-04-22,3.075,3.087465079147288,0.01639380977567657,0.005432272207205203
2005-04-23,3.075,3.1011102739143186,0.0,0.004409808752762739
2005-04-24,3.075,3.1001343168736595,0.0,-0.0003147616690257579
2005-04-25,3.11,3.091833106509853,0.011317824932661437,-0.0026812852101819468
2005-04-26,3.035,3.078239380749659,-0.024411301679681047,-0.00440634944980288
2005-04-27,2.98,3.066239028984118,-0.018288123994148527,-0.003906065323403213
2005-04-28,2.96,3.05490277657467,-0.006734032181344068,-0.0037039708374992314
2005-04-29,2.98,3.0434202256521563,0.0067340321813441194,-0.003765810531235213
2005-04-30,2.98,3.035425041883842,0.0,-0.0026304957690697598
2005-05-01,2.98,3.0233076141013804,0.0,-0.003999992944729289
2005-05-02,2.98,3.0106766427642024,0.0,-0.004186616752334623
2005-05-03,2.955,2.9927641863383885,-0.008424649659251578,-0.005967414384835617
2005-05-04,2.94,2.9818196536975914,-0.005089069507471293,-0.0036637011634377704
2005-05-05,2.93,2.9747860613411943,-0.0034071583216141975,-0.0023616119521306517
2005-05-06,2.94,2.9771672283953334,0.0034071583216141346,0.0008001296600503503
2005-05-07,2.94,2.9869914857212656,0.0,0.0032944348674511896
2005-05-08,2.94,2.9946685105629123,0.0,0.002566855709478814
2005-05-09,2.94,2.9943206344240965,0.0,-0.00011617190506957806
2005-05-10,2.935,2.9849618019453272,-0.0017021280705304183,-0.0031304224950250443
2005-05-11,2.895,2.960582775599506,-0.013722342255101216,-0.008200817489046441
2005-05-12,2.875,2.927680828541954,-0.006932436775644791,-0.011175549093507318
2005-05-13,2.87,2.902592701139503,-0.0017406444777839894,-0.00860621105492126
2005-05-14,2.87,2.879480580741956,0.0,-0.007994448483890741
2005-05-15,2.87,2.8654502742802648,0.0,-0.004884422357673217
2005-05-16,2.815,2.861032034080062,-0.019349768179876103,-0.0015430907978017604
2005-05-17,2.835,2.8581663576463217,0.007079675588061768,-0.0010021252900436343
2005-05-18,2.8,2.8601393922053022,-0.012422519998557209,0.000690076649829185
2005-05-19,2.75,2.861193396954824,-0.01801850550267825,0.0003684472832772245
2005-05-20,2.825,2.8621765441084444,0.026907452919924402,0.00034355534358762374
2005-05-21,2.825,2.8605225252849666,0.0,-0.0005780555117361395
2005-05-22,2.825,2.854872300572263,0.0,-0.001977195530864902
2005-05-23,2.825,2.8462505405702228,0.0,-0.003024585442207619
2005-05-24,2.795,2.835351097767064,-0.010676257991341868,-0.0038367547982306673
2005-05-25,2.785,2.8247406098332606,-0.00358423322781505,-0.003749232666541457
2005-05-26,2.805,2.8221754154821177,0.007155665595412232,-0.0009085293693375659
2005-05-27,2.805,2.82205386325374,0.0,-4.3071329102208763e-05
2005-05-28,2.805,2.820065135321977,0.0,-0.0007049578410615064
2005-05-29,2.805,2.8160214661254344,0.0,-0.001434921134579388
2005-05-30,2.805,2.8062197604634185,0.0,-0.003486764511645065
2005-05-31,2.77,2.792796038611685,-0.012556218775412594,-0.004795038290204759
2005-06-01,2.7,2.783073481956028,-0.025595547188963653,-0.0034873723186717247
2005-06-02,2.7,2.773350925300371,0.0,-0.003499576657847306
2005-06-03,2.69,2.767960992710612,-0.003710579396535713,-0.001945363974932979
2005-06-04,2.69,2.764824943343789,0.0,-0.001133624087002121
2005-06-05,2.69,2.760832599741682,0.0,-0.0014450205303796885
2005-06-06,2.735,2.7533447628130325,0.01659024226019679,-0.002715850811010963
2005-06-07,2.685,2.745555260988001,-0.018450707913116485,-0.002833114623485929
2005-06-08,2.655,2.739146273099955,-0.011236073266925954,-0.0023370426869164726
2005-06-09,2.66,2.7359524835850904,0.0018814680997055703,-0.001166660189725191
2005-06-10,2.66,2.7372370044952277,0.0,0.0004693866114150677
2005-06-11,2.66,2.739070039212643,0.0,0.0006694419327629127
2005-06-12,2.66,2.74252657680871,0.0,0.0012611428006556915
2005-06-13,2.64,2.7439640614841245,-0.007547205635382966,0.0005240088074785497
2005-06-14,2.645,2.744845905713473,0.0018921481520379623,0.00032132438259139845
2005-06-15,2.595,2.7535559671000787,-0.0190845486924107,0.0031682182836986917
2005-06-16,2.68,2.761511842809873,0.032230277904913424,0.002885143574938136
2005-06-17,2.67,2.7681458805373973,-0.0037383221106072153,0.002399439980657811
2005-06-18,2.67,2.7775315727723577,0.0,0.003384870928842634
2005-06-19,2.67,2.7796579066016927,0.0,0.0007652551495661135
2005-06-20,2.665,2.7617616886773155,-0.0018744147943503039,-0.006459095845636443
2005-06-21,2.685,2.7450669290945595,0.007476670343020137,-0.006063312257688523
2005-06-22,2.645,2.7256828480742024,-0.01500966265056529,-0.007086473675147987
2005-06-23,2.615,2.704185651530076,-0.011406967793376365,-0.007918169238823151
2005-06-24,2.585,2.6905034538376413,-0.011538589556493891,-0.005072480271674698
2005-06-25,2.585,2.6915003990059554,0.0,0.00037047360313193336
2005-06-26,2.585,2.69616772202014,0.0,0.001732595281262517
2005-06-27,2.595,2.7004489100333657,0.0038610086574595933,0.0015866196186349868
2005-06-28,2.61,2.6951836184141014,0.005763704716749913,-0.001951687133188409
2005-06-29,2.625,2.695533840461226,0.0057306747089850745,0.00012993522672604549
2005-06-30,2.595,2.6933992542440572,-0.011494379425735021,-0.0007922111079481459
2005-07-01,2.615,2.6863928318393966,0.007677580899034332,-0.002604720128155039
2005-07-02,2.615,2.682461865873296,0.0,-0.0014643594918752035
2005-07-03,2.615,2.6927639643349495,0.0,0.0038331826053009466
2005-07-04,2.615,2.699652242079712,0.0,0.0025548033489065803
2005-07-05,2.625,2.702054409665098,0.003816798526700811,0.0008894106617073875
2005-07-06,2.64,2.7054137342897073,0.005698021114637796,0.0012424761338732365
2005-07-07,2.62,2.708773058914316,-0.007604599385219304,0.001240934302420393
2005-07-08,2.645,2.7074457987436618,0.009496747537257207,-0.0004901058218300749
2005-07-09,2.645,2.706979206413874,0.0,-0.00017235157214231178
2005-07-10,2.645,2.7159081303329318,0.0,0.003293054579053343
2005-07-11,2.645,2.7185894930138392,0.0,0.0009867932914248278
2005-07-12,2.62,2.7053468952440327,-0.009496747537257197,-0.00488303074921545
2005-07-13,2.67,2.6907646881063787,0.018904154639152654,-0.005404722422493007
2005-07-14,2.605,2.6731201201783583,-0.024645797206827868,-0.006579049402596398
2005-07-15,2.55,2.65056614616087,-0.021339316034995493,-0.008473117244367338
2005-07-16,2.55,2.632945774957558,0.0,-0.0066699713340982346
2005-07-17,2.55,2.634541587514127,0.0,0.0006059103688641923
2005-07-18,2.55,2.638321912383936,0.0,0.0014338795296258535
2005-07-19,2.555,2.6535413587164753,0.001958864485333193,0.005752033835812417
2005-07-20,2.585,2.669624167666375,0.011673284304724587,0.00604259168947918
2005-07-21,2.6,2.6860637780010244,0.0057859370670439265,0.006139141090434785
2005-07-22,2.64,2.6992111650265076,0.01526747213078838,0.004882726800453992
2005-07-23,2.64,2.7069833041860982,0.0,0.0028752737469345158
2005-07-24,2.64,2.7038618166533106,0.0,-0.001153789402343188
2005-07-25,2.635,2.7026478768565925,-0.001895735164899312,-0.0004490659911609171
2005-07-26,2.595,2.6957799952829693,-0.015296665375473535,-0.0025444019783160206
2005-07-27,2.645,2.701045378407092,0.019084548692410698,0.0019512896676137305
2005-07-28,2.6,2.710574497317899,-0.017159620282826284,0.0035217287904311715
2005-07-29,2.61,2.7195581214583533,0.003838776307165667,0.00330880770963313
2005-07-30,2.61,2.7273914473347505,0.0,0.002876226841347067
2005-07-31,2.61,2.742183958948616,0.0,0.00540902961607278
2005-08-01,2.685,2.7443778173825164,0.02833050662622599,0.0007997207140869744
2005-08-02,2.655,2.7495097667519453,-0.011236073266925954,0.001868240215518334
2005-08-03,2.675,2.759747148381974,0.007504725654067792,0.003716433475820092
2005-08-04,2.685,2.7683639179226303,0.003731347612858184,0.003117439724260462
2005-08-05,2.71,2.7756754435027244,0.009267906930781456,0.002637618293203883
2005-08-06,2.71,2.7894373783522317,0.0,0.00494579834856825
2005-08-07,2.71,2.7904397233275904,0.0,0.000359271348768102
2005-08-08,2.725,2.7832193915013552,0.005519793223597901,-0.0025908781704958713
2005-08-09,2.715,2.7804541595508865,-0.0036764747293087483,-0.0009940310669877422
2005-08-10,2.705,2.772327825846497,-0.0036900410874537957,-0.00292694347708329
2005-08-11,2.705,2.7582164713549124,0.0,-0.00510307281037104
2005-08-12,2.745,2.754193224935764,0.014679162663049075,-0.001459705412037767
2005-08-13,2.745,2.759941526045924,0.0,0.0020849338842996125
2005-08-14,2.745,2.7592065870076405,0.0,-0.00026632336279912815
2005-08-15,2.725,2.7638460395515363,-0.007312646846286602,0.001680032383840378
2005-08-16,2.765,2.7626246551196476,0.014572206859090725,-0.00044201245939910554
2005-08-17,2.74,2.766380871389899,-0.00908271457431925,0.001358731450030426
2005-08-18,2.74,2.7634827846718357,0.0,-0.0010481585672425461
2005-08-19,2.735,2.762612838226449,-0.0018264845260344098,-0.0003148503073194762
